run_id,replication_id,condition_id,calibration_ratio,funding_intensity,market_intensity,price_impact_lambda,market_event_probability,cash_scenario,day,at_risk_start,at_risk_end,exit_count,funding_exit_count,insolvency_exit_count,joint_exit_count,market_event,market_loss_fraction,price_impact_loss,forced_sale_fraction,asset_price,preimpact_forced_sale_value,forced_sale_proceeds,total_funding_requested,total_funding_repaid,total_unpaid,total_liabilities,mean_active_equity,mean_active_cash
rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline,1,2,1,0,0.1,baseline,1,10,10,0,0,0,0,1,0.0703634639921,0,0,0.929636536008,0,0,0.312186350357,0.312186350357,0,15.0462822248,0.830432935882,0.0947544826529
rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline,1,2,1,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0.298275790668,0.298275790668,0,14.7480064341,0.830432935882,0.0649269035861
rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline,1,2,1,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0.00146941574206,0.929636536008,0.0329194189632,0.0329194189632,0.31455877419,0.31455877419,0,14.4334476599,0.830432935882,0.0367629680635
rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline,1,2,1,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0.00613327796466,0.929636536008,0.137202331735,0.137202331735,0.318585792028,0.318585792028,0,14.1148618679,0.830432935882,0.0186246220342
rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_1_lambda_0_p_0p1_cash_baseline,1,2,1,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.00768127631052,0.929636536008,0.17077739379,0.17077739379,0.334018126855,0.334018126855,0,13.780843741,0.830432935882,0.00230054872775
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.297646080169,0.297646080169,0,12.0779067309,1,0.104144835464
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.295518526804,0.295518526804,0,11.7823882041,1,0.0745929827836
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0.00030028208806,0.00200218121169,0.999699717912,0.0421188017215,0.0421061541997,0.328384158572,0.328384158572,0,11.4540040455,0.999368312835,0.0459651823463
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0.000930213221954,0.00620430759176,0.998769784016,0.13021622706,0.130095098204,0.313646014959,0.313646014959,0,11.1403580305,0.997415978037,0.0276100906709
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0.000996366888576,0.00664575728016,0.997774642874,0.138487060848,0.138349076926,0.310435192509,0.310435192509,0,10.829922838,0.995339707175,0.0104014791126
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,1,10,10,0,0,0,0,1,0.0703634639921,0,0,0.929636536008,0,0,0.312186350357,0.312186350357,0,15.0462822248,0.830432935882,0.0947544826529
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.929636536008,0,0,0.298275790668,0.298275790668,0,14.7480064341,0.830432935882,0.0649269035861
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0.000220436659255,0.00146973972658,0.929431610036,0.03292667721,0.0329194189632,0.31455877419,0.31455877419,0,14.4334476599,0.829939090163,0.0367629680635
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0.00092061873741,0.00614028511404,0.92857595788,0.137328759164,0.137202331735,0.318585792028,0.318585792028,0,14.1148618679,0.827880107127,0.0186246220342
rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_1_lambda_0p15_p_0p1_cash_baseline,1,2,1,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0.00115418226012,0.00769899227611,0.927504211982,0.17097472979,0.17077739379,0.334018126855,0.334018126855,0,13.780843741,0.825316966485,0.00230054872775
rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline,1,2,2,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.297646080169,0.297646080169,0,12.0779067309,1,0.104144835464
rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline,1,2,2,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.295518526804,0.295518526804,0,11.7823882041,1,0.0745929827836
rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline,1,2,2,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0.00200157999254,1,0.0421061541997,0.0421061541997,0.328384158572,0.328384158572,0,11.4540040455,1,0.0459651823463
rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline,1,2,2,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0.00619667122036,1,0.130095098204,0.130095098204,0.313646014959,0.313646014959,0,11.1403580305,1,0.0276100906709
rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline,1,2,2,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.00663091314994,1,0.138349076926,0.138349076926,0.310435192509,0.310435192509,0,10.829922838,1,0.0104014791126
rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline,1,2,2,0,0.1,baseline,1,10,10,0,0,0,0,1,0.142779822571,0,0,0.857220177429,0,0,0.312186350357,0.312186350357,0,15.0462822248,0.655918655009,0.0947544826529
rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline,1,2,2,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0.298275790668,0.298275790668,0,14.7480064341,0.655918655009,0.0649269035861
rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline,1,2,2,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0.00159354923784,0.857220177429,0.0329194189632,0.0329194189632,0.31455877419,0.31455877419,0,14.4334476599,0.655918655009,0.0367629680635
rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline,1,2,2,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0.00665223280508,0.857220177429,0.137202331735,0.137202331735,0.318585792028,0.318585792028,0,14.1148618679,0.655918655009,0.0186246220342
rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_2_lambda_0_p_0p1_cash_baseline,1,2,2,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0.00833556435889,0.857220177429,0.17077739379,0.17077739379,0.334018126855,0.334018126855,3.46944695195e-18,13.780843741,0.655918655009,0.00230054872775
rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,1,2,2,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0.297646080169,0.297646080169,0,12.0779067309,1,0.104144835464
rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,1,2,2,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0.295518526804,0.295518526804,0,11.7823882041,1,0.0745929827836
rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,1,2,2,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0.00030028208806,0.00200218121169,0.999699717912,0.0421188017215,0.0421061541997,0.328384158572,0.328384158572,0,11.4540040455,0.999368312835,0.0459651823463
rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,1,2,2,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0.000930213221954,0.00620430759176,0.998769784016,0.13021622706,0.130095098204,0.313646014959,0.313646014959,0,11.1403580305,0.997415978037,0.0276100906709
rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,1,2,2,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0.000996366888576,0.00664575728016,0.997774642874,0.138487060848,0.138349076926,0.310435192509,0.310435192509,0,10.829922838,0.995339707175,0.0104014791126
rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,1,2,2,0.15,0.1,baseline,1,10,10,0,0,0,0,1,0.142779822571,0,0,0.857220177429,0,0,0.312186350357,0.312186350357,0,15.0462822248,0.655918655009,0.0947544826529
rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,1,2,2,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.857220177429,0,0,0.298275790668,0.298275790668,0,14.7480064341,0.655918655009,0.0649269035861
rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,1,2,2,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0.000239060963026,0.00159393028435,0.857015249547,0.032927290593,0.0329194189632,0.31455877419,0.31455877419,0,14.4334476599,0.655424804689,0.0367629680635
rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,1,2,2,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0.000998572641795,0.00666047698408,0.856159457566,0.137339475178,0.137202331735,0.318585792028,0.318585792028,0,14.1148618679,0.653365741309,0.0186246220342
rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_1_fund_2_market_2_lambda_0p15_p_0p1_cash_baseline,1,2,2,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0.00125267952693,0.00835643190518,0.855086964141,0.170991591456,0.17077739379,0.334018126855,0.334018126855,6.93889390391e-18,13.780843741,0.650802474255,0.00230054872775
rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline,2,0,0,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline,2,0,0,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline,2,0,0,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline,2,0,0,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline,2,0,0,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline,2,0,0,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline,2,0,0,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline,2,0,0,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline,2,0,0,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_0_lambda_0_p_0p1_cash_baseline,2,0,0,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,2,0,0,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,2,0,0,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,2,0,0,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,2,0,0,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,2,0,0,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,2,0,0,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,2,0,0,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,2,0,0,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,2,0,0,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_0_lambda_0p15_p_0p1_cash_baseline,2,0,0,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.3584685751,1,0.125973117689
rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline,2,0,1,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline,2,0,1,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline,2,0,1,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline,2,0,1,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline,2,0,1,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline,2,0,1,0,0.1,baseline,1,10,10,0,0,0,0,1,0.0466873807609,0,0,0.953312619239,0,0,0,0,0,15.3584685751,0.887489307123,0.125973117689
rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline,2,0,1,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.953312619239,0,0,0,0,0,15.3584685751,0.887489307123,0.125973117689
rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline,2,0,1,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.953312619239,0,0,0,0,0,15.3584685751,0.887489307123,0.125973117689
rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline,2,0,1,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,0.953312619239,0,0,0,0,0,15.3584685751,0.887489307123,0.125973117689
rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_1_lambda_0_p_0p1_cash_baseline,2,0,1,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,0.953312619239,0,0,0,0,0,15.3584685751,0.887489307123,0.125973117689
rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,2,0,1,0.15,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,2,0,1,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,2,0,1,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,2,0,1,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,2,0,1,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,2,0,1,0.15,0.1,baseline,1,10,10,0,0,0,0,1,0.0466873807609,0,0,0.953312619239,0,0,0,0,0,15.3584685751,0.887489307123,0.125973117689
rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,2,0,1,0.15,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.953312619239,0,0,0,0,0,15.3584685751,0.887489307123,0.125973117689
rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,2,0,1,0.15,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.953312619239,0,0,0,0,0,15.3584685751,0.887489307123,0.125973117689
rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,2,0,1,0.15,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,0.953312619239,0,0,0,0,0,15.3584685751,0.887489307123,0.125973117689
rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,2,0,1,0.15,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,0.953312619239,0,0,0,0,0,15.3584685751,0.887489307123,0.125973117689
rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline,2,0,2,0,0.1,baseline,1,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline,2,0,2,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline,2,0,2,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline,2,0,2,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0001,smoke-0001,rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline,2,0,2,0,0.1,baseline,5,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.375552811,1,0.133909443481
rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline,2,0,2,0,0.1,baseline,1,10,10,0,0,0,0,1,0.0942675366094,0,0,0.905732463391,0,0,0,0,0,15.3584685751,0.772827139007,0.125973117689
rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline,2,0,2,0,0.1,baseline,2,10,10,0,0,0,0,0,0,0,0,0.905732463391,0,0,0,0,0,15.3584685751,0.772827139007,0.125973117689
rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline,2,0,2,0,0.1,baseline,3,10,10,0,0,0,0,0,0,0,0,0.905732463391,0,0,0,0,0,15.3584685751,0.772827139007,0.125973117689
rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline__smoke-0002,smoke-0002,rho_2_fund_0_market_2_lambda_0_p_0p1_cash_baseline,2,0,2,0,0.1,baseline,4,10,10,0,0,0,0,0,0,0,0,0.905732463391,0,0,0,0,0,15.3584685751,0.772827139007,0.125973117689
