sensitivity,outcome,scenario,funding_intensity,market_intensity,blocks,estimate,block_se,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper
market_frequency,forced_sale_proceeds,0.05,1,2,100,0.00449791313501,9.74612555565e-05,0.00431142152885,0.00468905995271,0.00428530881444,0.00471051745557
market_frequency,forced_sale_proceeds,0.05,2,0,100,0.0455977016267,0.000384648734586,0.0448577875269,0.0463770243423,0.044758619651,0.0464367836025
market_frequency,forced_sale_proceeds,0.05,2,1,100,0.0455977016267,0.000384648734586,0.0448577875269,0.0463770243423,0.044758619651,0.0464367836025
market_frequency,forced_sale_proceeds,0.05,2,2,100,0.0455977016267,0.000384648734586,0.0448577875269,0.0463770243423,0.044758619651,0.0464367836025
market_frequency,forced_sale_proceeds,0.1,0,0,100,0,0,0,0,0,0
market_frequency,forced_sale_proceeds,0.1,0,1,100,0,0,0,0,0,0
market_frequency,forced_sale_proceeds,0.1,0,2,100,0,0,0,0,0,0
market_frequency,forced_sale_proceeds,0.1,1,0,100,0.00449791313501,9.74612555565e-05,0.00431142152885,0.00468905995271,0.00428530881444,0.00471051745557
market_frequency,forced_sale_proceeds,0.1,1,1,100,0.00449791313501,9.74612555565e-05,0.00431142152885,0.00468905995271,0.00428530881444,0.00471051745557
market_frequency,forced_sale_proceeds,0.1,1,2,100,0.00449791313501,9.74612555565e-05,0.00431142152885,0.00468905995271,0.00428530881444,0.00471051745557
market_frequency,forced_sale_proceeds,0.1,2,0,100,0.0455977016267,0.000384648734586,0.0448577875269,0.0463770243423,0.044758619651,0.0464367836025
market_frequency,forced_sale_proceeds,0.1,2,1,100,0.0455977016267,0.000384648734586,0.0448577875269,0.0463770243423,0.044758619651,0.0464367836025
market_frequency,forced_sale_proceeds,0.1,2,2,100,0.0455977016267,0.000384648734586,0.0448577875269,0.0463770243423,0.044758619651,0.0464367836025
market_frequency,forced_sale_proceeds,0.2,0,0,100,0,0,0,0,0,0
market_frequency,forced_sale_proceeds,0.2,0,1,100,0,0,0,0,0,0
market_frequency,forced_sale_proceeds,0.2,0,2,100,0,0,0,0,0,0
market_frequency,forced_sale_proceeds,0.2,1,0,100,0.00449791313501,9.74612555565e-05,0.00431142152885,0.00468905995271,0.00428530881444,0.00471051745557
market_frequency,forced_sale_proceeds,0.2,1,1,100,0.00449791313501,9.74612555565e-05,0.00431142152885,0.00468905995271,0.00428530881444,0.00471051745557
market_frequency,forced_sale_proceeds,0.2,1,2,100,0.00449791313501,9.74612555565e-05,0.00431142152885,0.00468905995271,0.00428530881444,0.00471051745557
market_frequency,forced_sale_proceeds,0.2,2,0,100,0.0455977016267,0.000384648734586,0.0448577875269,0.0463770243423,0.044758619651,0.0464367836025
market_frequency,forced_sale_proceeds,0.2,2,1,100,0.0455977016267,0.000384648734586,0.0448577875269,0.0463770243423,0.044758619651,0.0464367836025
market_frequency,forced_sale_proceeds,0.2,2,2,100,0.0455977016267,0.000384648734586,0.0448577875269,0.0463770243423,0.044758619651,0.0464367836025
market_frequency,exit_risk,0.05,0,0,100,0,0,0,0,0,0
market_frequency,exit_risk,0.05,0,1,100,0,0,0,0,0,0
market_frequency,exit_risk,0.05,0,2,100,0,0,0,0,0,0
market_frequency,exit_risk,0.05,1,0,100,0,0,0,0,0,0
market_frequency,exit_risk,0.05,1,1,100,0,0,0,0,0,0
market_frequency,exit_risk,0.05,1,2,100,0,0,0,0,0,0
market_frequency,exit_risk,0.05,2,0,100,0,0,0,0,0,0
market_frequency,exit_risk,0.05,2,1,100,0,0,0,0,0,0
market_frequency,exit_risk,0.05,2,2,100,0,0,0,0,0,0
market_frequency,exit_risk,0.1,0,0,100,0,0,0,0,0,0
market_frequency,exit_risk,0.1,0,1,100,0,0,0,0,0,0
market_frequency,exit_risk,0.1,0,2,100,0,0,0,0,0,0
market_frequency,exit_risk,0.1,1,0,100,0,0,0,0,0,0
market_frequency,exit_risk,0.1,1,1,100,0,0,0,0,0,0
market_frequency,exit_risk,0.1,1,2,100,0,0,0,0,0,0
market_frequency,exit_risk,0.1,2,0,100,0,0,0,0,0,0
market_frequency,exit_risk,0.1,2,1,100,0,0,0,0,0,0
market_frequency,exit_risk,0.1,2,2,100,0,0,0,0,0,0
market_frequency,exit_risk,0.2,0,0,100,0,0,0,0,0,0
market_frequency,exit_risk,0.2,0,1,100,0,0,0,0,0,0
market_frequency,exit_risk,0.2,0,2,100,0,0,0,0,0,0
market_frequency,exit_risk,0.2,1,0,100,0,0,0,0,0,0
market_frequency,exit_risk,0.2,1,1,100,0,0,0,0,0,0
market_frequency,exit_risk,0.2,1,2,100,0,0,0,0,0,0
market_frequency,exit_risk,0.2,2,0,100,0,0,0,0,0,0
market_frequency,exit_risk,0.2,2,1,100,0,0,0,0,0,0
market_frequency,exit_risk,0.2,2,2,100,0,0,0,0,0,0
