run_id,replication_id,condition_id,calibration_ratio,funding_intensity,market_intensity,price_impact_lambda,market_event_probability,cash_scenario,population,horizon,stress_budget,funding_budget,market_budget,market_event_loss_fraction,target_cumulative_funding,target_cumulative_market_loss,event_count,exit_rate,rmst_days,final_asset_price,asset_price_loss,mean_final_equity,mean_equity_loss,p90_equity_loss,worst_10pct_mean_equity_loss,mean_final_cash,mean_final_liabilities,mean_liability_reduction,mean_total_funding_requested,mean_total_funding_repaid,mean_total_unpaid,mean_forced_sale_proceeds,mean_market_value_loss,mean_fire_sale_value_loss
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__finite-0005,finite-0005,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0,0.075,0,0,30,0.95377644815,0.0462235518501,0.903267534057,0.0967324659433,0.116730102772,0.120125120772,0.109078606801,1.20178810383,0,0,0,0,0,0.0967324659433,0
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__finite-0006,finite-0006,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0,0.075,0,0,30,0.965128066977,0.0348719330228,0.92709015558,0.0729098444201,0.0893420651423,0.0909085935043,0.109628840288,1.20041756635,0,0,0,0,0,0.0729098444201,0
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__finite-0007,finite-0007,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0,0.075,0,0,30,0.988238225355,0.011761774645,0.975341697837,0.0246583021635,0.029720403232,0.0304914521761,0.112543144596,1.20902117684,0,0,0,0,0,0.0246583021635,0
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__finite-0008,finite-0008,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0,0.075,0,0,30,0.988238225355,0.011761774645,0.975750189466,0.0242498105339,0.0301894424429,0.0308096935255,0.106174358212,1.16792194867,0,0,0,0,0,0.0242498105339,0
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__finite-0009,finite-0009,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0,0.075,0,0,30,0.988238225355,0.011761774645,0.976130974848,0.0238690251515,0.0297493505957,0.0303420869651,0.111872824565,1.14124559117,0,0,0,0,0,0.0238690251515,0
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__finite-0010,finite-0010,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0,0.075,0,0,30,0.942558344505,0.057441655495,0.877328012622,0.122671987378,0.14714787723,0.15074142737,0.110432306214,1.24602513202,0,0,0,0,0,0.122671987378,0
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__finite-0011,finite-0011,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0,0.075,0,0,30,0.976614790053,0.0233852099472,0.951191492818,0.0488085071819,0.05984016752,0.0612764789506,0.121071850625,1.20822468321,0,0,0,0,0,0.0488085071819,0
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__finite-0012,finite-0012,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0,0.075,0,0,30,0.920516419731,0.0794835802687,0.8337883097,0.1662116903,0.203684563162,0.207711716305,0.110185681696,1.20133066709,0,0,0,0,0,0.1662116903,0
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__finite-0013,finite-0013,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0,0.075,0,0,30,0.965128066977,0.0348719330228,0.92630163235,0.07369836765,0.0893709879553,0.0914877690191,0.111463453165,1.22486415286,0,0,0,0,0,0.07369836765,0
rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline__finite-0014,finite-0014,rho_1_fund_0_market_1_lambda_0p15_p_0p1_cash_baseline,1,0,1,0.15,0.1,baseline,100,30,0.15,0.075,0.075,0.011761774645,0,0.075,0,0,30,0.920516419731,0.0794835802687,0.835530356292,0.164469643708,0.202924559836,0.207925686415,0.108345863799,1.17757378675,0,0,0,0,0,0.164469643708,0
